QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
254,Factor Combinations,factor-combinations,Medium,48.94743183338388,True,"array,backtracking",algorithms
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,48.12865415862347,True,"stack,tree,binary-search-tree,recursion,monotonic-stack,binary-tree",algorithms
256,Paint House,paint-house,Medium,60.85461590635892,True,"array,dynamic-programming",algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,60.958882108956246,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
258,Add Digits,add-digits,Easy,63.67043980253031,False,"math,simulation,number-theory",algorithms
259,3Sum Smaller,3sum-smaller,Medium,50.684671933671325,True,"array,two-pointers,binary-search,sorting",algorithms
260,Single Number III,single-number-iii,Medium,67.55174317865915,False,"array,bit-manipulation",algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,46.980970738706354,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
262,Trips and Users,trips-and-users,Hard,38.06412281430986,False,database,database
263,Ugly Number,ugly-number,Easy,42.47679767913541,False,math,algorithms
264,Ugly Number II,ugly-number-ii,Medium,46.18412831638765,False,"hash-table,math,dynamic-programming,heap-priority-queue",algorithms
265,Paint House II,paint-house-ii,Hard,52.64595071031074,True,"array,dynamic-programming",algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,65.94367662356963,True,"hash-table,string,bit-manipulation",algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,40.61564510667118,True,"hash-table,string,backtracking",algorithms
268,Missing Number,missing-number,Easy,62.00541867117706,False,"array,hash-table,math,binary-search,bit-manipulation,sorting",algorithms
269,Alien Dictionary,alien-dictionary,Hard,35.30977828851869,True,"array,string,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,54.67048924996899,True,"binary-search,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,42.20478641671789,True,"array,string,design",algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,58.34357532943603,True,"two-pointers,stack,tree,depth-first-search,binary-search-tree,heap-priority-queue,binary-tree",algorithms
273,Integer to English Words,integer-to-english-words,Hard,29.929325752146603,False,"math,string,recursion",algorithms
274,H-Index,h-index,Medium,38.230168667156256,False,"array,sorting,counting-sort",algorithms
275,H-Index II,h-index-ii,Medium,37.470274298363854,False,"array,binary-search",algorithms
276,Paint Fence,paint-fence,Medium,44.30724094070023,True,dynamic-programming,algorithms
277,Find the Celebrity,find-the-celebrity,Medium,46.53462686796276,True,"two-pointers,greedy,graph,interactive",algorithms
278,First Bad Version,first-bad-version,Easy,43.08069994364141,False,"binary-search,interactive",algorithms
279,Perfect Squares,perfect-squares,Medium,52.57599101201564,False,"math,dynamic-programming,breadth-first-search",algorithms
280,Wiggle Sort,wiggle-sort,Medium,66.52090705371114,True,"array,greedy,sorting",algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,62.52051462399625,True,"array,design,queue,iterator",algorithms
282,Expression Add Operators,expression-add-operators,Hard,39.17946536425622,False,"math,string,backtracking",algorithms
283,Move Zeroes,move-zeroes,Easy,61.38542721889607,False,"array,two-pointers",algorithms
284,Peeking Iterator,peeking-iterator,Medium,58.43874919964698,False,"array,design,iterator",algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,48.54699311375034,True,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
286,Walls and Gates,walls-and-gates,Medium,60.35281882132757,True,"array,breadth-first-search,matrix",algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,59.11162663755458,False,"array,two-pointers,binary-search,bit-manipulation",algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,25.43936976243347,True,"array,hash-table,string,design",algorithms
289,Game of Life,game-of-life,Medium,66.92791626847408,False,"array,matrix,simulation",algorithms
290,Word Pattern,word-pattern,Easy,41.6796317629873,False,"hash-table,string",algorithms
291,Word Pattern II,word-pattern-ii,Medium,46.99203031743892,True,"hash-table,string,backtracking",algorithms
292,Nim Game,nim-game,Easy,55.977692258704295,False,"math,brainteaser,game-theory",algorithms
293,Flip Game,flip-game,Easy,63.126137632116176,True,string,algorithms
294,Flip Game II,flip-game-ii,Medium,51.86358062062435,True,"math,dynamic-programming,backtracking,memoization,game-theory",algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,51.48921173602602,False,"two-pointers,design,sorting,heap-priority-queue,data-stream",algorithms
296,Best Meeting Point,best-meeting-point,Hard,60.07840426402772,True,"array,math,sorting,matrix",algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,55.187802762332005,False,"string,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,52.63651767953873,True,"tree,depth-first-search,binary-tree",algorithms
299,Bulls and Cows,bulls-and-cows,Medium,48.99299884370726,False,"hash-table,string,counting",algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,51.758639404890914,False,"array,binary-search,dynamic-programming",algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,47.177523860328066,False,"string,backtracking,breadth-first-search",algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,58.37251942673968,True,"array,binary-search,depth-first-search,breadth-first-search,matrix",algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,58.64357963214316,False,"array,design,prefix-sum",algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,52.45782842862536,False,"array,design,matrix,prefix-sum",algorithms
305,Number of Islands II,number-of-islands-ii,Hard,39.412495534599344,True,"array,union-find",algorithms
306,Additive Number,additive-number,Medium,31.00328246659715,False,"string,backtracking",algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,40.70553987237316,False,"array,design,binary-indexed-tree,segment-tree",algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Hard,42.589484954016974,True,"array,design,binary-indexed-tree,segment-tree,matrix",algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,55.92739357177635,False,"array,dynamic-programming",algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,38.53249386823361,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,67.24584251652975,True,"array,hash-table,matrix",algorithms
312,Burst Balloons,burst-balloons,Hard,56.83011433302244,False,"array,dynamic-programming",algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.648166291433895,False,"array,math,dynamic-programming",algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,52.19410347139699,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.70842073718909,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,44.747538577573025,False,"string,stack,greedy,monotonic-stack",algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,42.727295865702494,True,"array,breadth-first-search,matrix",algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,59.99171013300093,False,"array,string,bit-manipulation",algorithms
319,Bulb Switcher,bulb-switcher,Medium,48.167384335223936,False,"math,brainteaser",algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,57.48028686623613,True,"string,backtracking,bit-manipulation",algorithms
321,Create Maximum Number,create-maximum-number,Hard,28.89387941534714,False,"stack,greedy,monotonic-stack",algorithms
322,Coin Change,coin-change,Medium,41.748181841063,False,"array,dynamic-programming,breadth-first-search",algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,62.19101773285273,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,33.11591773674008,False,"array,divide-and-conquer,sorting,quickselect",algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,49.24841564971455,True,"array,hash-table,prefix-sum",algorithms
326,Power of Three,power-of-three,Easy,45.32991007896966,False,"math,recursion",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,36.03121141891746,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,61.18030969880232,False,linked-list,algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,52.31991752931575,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,40.13150421307959,False,"array,greedy",algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,44.46936227260026,False,"string,stack,tree,binary-tree",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,41.09937470384616,False,"depth-first-search,graph,eulerian-circuit",algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,42.64295771449335,True,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,42.73194454542412,False,"array,greedy",algorithms
335,Self Crossing,self-crossing,Hard,29.351688270440874,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,35.054985813103876,False,"array,hash-table,string,trie",algorithms
337,House Robber III,house-robber-iii,Medium,53.903870068521165,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
338,Counting Bits,counting-bits,Easy,75.46580906673857,False,"dynamic-programming,bit-manipulation",algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,82.25003910585396,True,"depth-first-search,breadth-first-search",algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,47.8986498655553,True,"hash-table,string,sliding-window",algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,61.67393427754134,False,"stack,tree,depth-first-search,design,queue,iterator",algorithms
342,Power of Four,power-of-four,Easy,45.872480023811896,False,"math,bit-manipulation,recursion",algorithms
343,Integer Break,integer-break,Medium,55.648724465208765,False,"math,dynamic-programming",algorithms
344,Reverse String,reverse-string,Easy,76.42839664409306,False,"two-pointers,string",algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,49.880552965774726,False,"two-pointers,string",algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,77.08358019793819,True,"array,design,queue,data-stream",algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,64.55289554607279,False,"array,hash-table,divide-and-conquer,sorting,heap-priority-queue,bucket-sort,counting,quickselect",algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,57.566374282922574,True,"array,hash-table,design,matrix",algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,70.5654390229811,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,55.7606009613887,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,51.426223823666874,True,"dynamic-programming,backtracking",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,51.71245800543053,False,"binary-search,design,ordered-set",algorithms
353,Design Snake Game,design-snake-game,Medium,39.177213777093236,True,"array,design,queue,matrix",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,38.13014111159508,False,"array,binary-search,dynamic-programming,sorting",algorithms
355,Design Twitter,design-twitter,Medium,37.008086164805306,False,"hash-table,linked-list,design,heap-priority-queue",algorithms
356,Line Reflection,line-reflection,Medium,34.72273605458955,True,"array,hash-table,math",algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,51.665368621931954,False,"math,dynamic-programming,backtracking",algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,37.62356518333123,True,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,75.57121714003806,True,"hash-table,design",algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,54.83125247364444,True,"array,math,two-pointers,sorting",algorithms
361,Bomb Enemy,bomb-enemy,Medium,51.08048901137728,True,"array,dynamic-programming,matrix",algorithms
362,Design Hit Counter,design-hit-counter,Medium,68.39125599499548,True,"array,hash-table,binary-search,design,queue",algorithms
